strategy,day,query_source_s1_id,query_candidate_id,query_index,query_strategy,context_rows,context_win_rate,primary_rows,secondary_rows,distinct_context_days,top_index_counts,top_strategy_counts,min_distance,median_distance,max_distance,latency_sec
random_256,2026-07-02,10530,BEAR_CALL_BNF_58400_59000_W600,BNF,BEAR_CALL,256,0.63671875,14,242,12,"[[""NF"", 139], [""BNF"", 117]]","[[""BULL_PUT"", 121], [""BEAR_CALL"", 119], [""BEAR_PUT"", 16]]",,,,2.5682320820014866
random_256,2026-07-02,10520,BEAR_CALL_BNF_58400_59000_W600,BNF,BEAR_CALL,256,0.63671875,14,242,12,"[[""NF"", 139], [""BNF"", 117]]","[[""BULL_PUT"", 121], [""BEAR_CALL"", 119], [""BEAR_PUT"", 16]]",,,,2.5682320820014866
random_256,2026-07-02,10510,BEAR_CALL_BNF_58400_59000_W600,BNF,BEAR_CALL,256,0.63671875,14,242,12,"[[""NF"", 139], [""BNF"", 117]]","[[""BULL_PUT"", 121], [""BEAR_CALL"", 119], [""BEAR_PUT"", 16]]",,,,2.5682320820014866
random_256,2026-07-02,10505,BEAR_CALL_BNF_58500_59000_W500,BNF,BEAR_CALL,256,0.63671875,14,242,12,"[[""NF"", 139], [""BNF"", 117]]","[[""BULL_PUT"", 121], [""BEAR_CALL"", 119], [""BEAR_PUT"", 16]]",,,,2.5682320820014866
random_256,2026-07-02,10495,BEAR_CALL_BNF_58500_59000_W500,BNF,BEAR_CALL,256,0.63671875,14,242,12,"[[""NF"", 139], [""BNF"", 117]]","[[""BULL_PUT"", 121], [""BEAR_CALL"", 119], [""BEAR_PUT"", 16]]",,,,2.5682320820014866
random_256,2026-07-02,10490,BEAR_CALL_BNF_58500_59000_W500,BNF,BEAR_CALL,256,0.63671875,14,242,12,"[[""NF"", 139], [""BNF"", 117]]","[[""BULL_PUT"", 121], [""BEAR_CALL"", 119], [""BEAR_PUT"", 16]]",,,,2.5682320820014866
random_256,2026-07-02,10485,BEAR_CALL_BNF_58500_59000_W500,BNF,BEAR_CALL,256,0.63671875,14,242,12,"[[""NF"", 139], [""BNF"", 117]]","[[""BULL_PUT"", 121], [""BEAR_CALL"", 119], [""BEAR_PUT"", 16]]",,,,2.5682320820014866
random_256,2026-07-02,10475,BEAR_CALL_BNF_58600_59000_W400,BNF,BEAR_CALL,256,0.63671875,14,242,12,"[[""NF"", 139], [""BNF"", 117]]","[[""BULL_PUT"", 121], [""BEAR_CALL"", 119], [""BEAR_PUT"", 16]]",,,,2.5682320820014866
random_256,2026-07-02,10470,BULL_PUT_BNF_57600_57200_W400,BNF,BULL_PUT,256,0.63671875,14,242,12,"[[""NF"", 139], [""BNF"", 117]]","[[""BULL_PUT"", 121], [""BEAR_CALL"", 119], [""BEAR_PUT"", 16]]",,,,2.5682320820014866
random_256,2026-07-02,10465,BULL_PUT_BNF_57600_57200_W400,BNF,BULL_PUT,256,0.63671875,14,242,12,"[[""NF"", 139], [""BNF"", 117]]","[[""BULL_PUT"", 121], [""BEAR_CALL"", 119], [""BEAR_PUT"", 16]]",,,,2.5682320820014866
random_256,2026-07-02,10460,BEAR_CALL_BNF_58500_59000_W500,BNF,BEAR_CALL,256,0.63671875,14,242,12,"[[""NF"", 139], [""BNF"", 117]]","[[""BULL_PUT"", 121], [""BEAR_CALL"", 119], [""BEAR_PUT"", 16]]",,,,2.5682320820014866
random_256,2026-07-02,10450,BEAR_CALL_BNF_58500_59000_W500,BNF,BEAR_CALL,256,0.63671875,14,242,12,"[[""NF"", 139], [""BNF"", 117]]","[[""BULL_PUT"", 121], [""BEAR_CALL"", 119], [""BEAR_PUT"", 16]]",,,,2.5682320820014866
random_256,2026-07-02,10440,BEAR_CALL_BNF_58500_59000_W500,BNF,BEAR_CALL,256,0.63671875,14,242,12,"[[""NF"", 139], [""BNF"", 117]]","[[""BULL_PUT"", 121], [""BEAR_CALL"", 119], [""BEAR_PUT"", 16]]",,,,2.5682320820014866
random_256,2026-07-03,11415,BULL_PUT_BNF_57600_57200_W400,BNF,BULL_PUT,256,0.61328125,11,245,14,"[[""NF"", 145], [""BNF"", 111]]","[[""BEAR_CALL"", 133], [""BULL_PUT"", 108], [""BEAR_PUT"", 15]]",,,,2.489572082999075
random_256,2026-07-03,11405,BEAR_CALL_BNF_58600_59000_W400,BNF,BEAR_CALL,256,0.61328125,11,245,14,"[[""NF"", 145], [""BNF"", 111]]","[[""BEAR_CALL"", 133], [""BULL_PUT"", 108], [""BEAR_PUT"", 15]]",,,,2.489572082999075
random_256,2026-07-03,11395,BEAR_CALL_BNF_58600_59000_W400,BNF,BEAR_CALL,256,0.61328125,11,245,14,"[[""NF"", 145], [""BNF"", 111]]","[[""BEAR_CALL"", 133], [""BULL_PUT"", 108], [""BEAR_PUT"", 15]]",,,,2.489572082999075
random_256,2026-07-03,11390,BEAR_CALL_BNF_58600_59000_W400,BNF,BEAR_CALL,256,0.61328125,11,245,14,"[[""NF"", 145], [""BNF"", 111]]","[[""BEAR_CALL"", 133], [""BULL_PUT"", 108], [""BEAR_PUT"", 15]]",,,,2.489572082999075
random_256,2026-07-03,11385,BULL_PUT_BNF_57600_57200_W400,BNF,BULL_PUT,256,0.61328125,11,245,14,"[[""NF"", 145], [""BNF"", 111]]","[[""BEAR_CALL"", 133], [""BULL_PUT"", 108], [""BEAR_PUT"", 15]]",,,,2.489572082999075
random_256,2026-07-03,11375,BEAR_CALL_BNF_58600_59000_W400,BNF,BEAR_CALL,256,0.61328125,11,245,14,"[[""NF"", 145], [""BNF"", 111]]","[[""BEAR_CALL"", 133], [""BULL_PUT"", 108], [""BEAR_PUT"", 15]]",,,,2.489572082999075
