strategy,day,query_source_s1_id,query_candidate_id,query_index,query_strategy,context_rows,context_win_rate,primary_rows,secondary_rows,distinct_context_days,top_index_counts,top_strategy_counts,min_distance,median_distance,max_distance,latency_sec
recent_256,2026-07-01,10410,BEAR_CALL_BNF_58000_58500_W500,BNF,BEAR_CALL,256,0.85546875,20,236,1,"[[""BNF"", 233], [""NF"", 23]]","[[""BEAR_CALL"", 168], [""BULL_PUT"", 88]]",,,,11.51781187099914
recent_256,2026-07-01,10400,BEAR_CALL_BNF_58100_58500_W400,BNF,BEAR_CALL,256,0.85546875,20,236,1,"[[""BNF"", 233], [""NF"", 23]]","[[""BEAR_CALL"", 168], [""BULL_PUT"", 88]]",,,,11.51781187099914
recent_256,2026-07-01,10390,BEAR_CALL_BNF_58200_58700_W500,BNF,BEAR_CALL,256,0.85546875,20,236,1,"[[""BNF"", 233], [""NF"", 23]]","[[""BEAR_CALL"", 168], [""BULL_PUT"", 88]]",,,,11.51781187099914
recent_256,2026-07-01,10380,BEAR_CALL_BNF_58200_58600_W400,BNF,BEAR_CALL,256,0.85546875,20,236,1,"[[""BNF"", 233], [""NF"", 23]]","[[""BEAR_CALL"", 168], [""BULL_PUT"", 88]]",,,,11.51781187099914
recent_256,2026-07-01,10370,BEAR_CALL_BNF_58100_58600_W500,BNF,BEAR_CALL,256,0.85546875,20,236,1,"[[""BNF"", 233], [""NF"", 23]]","[[""BEAR_CALL"", 168], [""BULL_PUT"", 88]]",,,,11.51781187099914
recent_256,2026-07-01,10360,BEAR_CALL_BNF_58200_58600_W400,BNF,BEAR_CALL,256,0.85546875,20,236,1,"[[""BNF"", 233], [""NF"", 23]]","[[""BEAR_CALL"", 168], [""BULL_PUT"", 88]]",,,,11.51781187099914
recent_256,2026-07-01,10350,BEAR_CALL_BNF_58100_58500_W400,BNF,BEAR_CALL,256,0.85546875,20,236,1,"[[""BNF"", 233], [""NF"", 23]]","[[""BEAR_CALL"", 168], [""BULL_PUT"", 88]]",,,,11.51781187099914
recent_256,2026-07-01,10340,BEAR_CALL_BNF_58200_58700_W500,BNF,BEAR_CALL,256,0.85546875,20,236,1,"[[""BNF"", 233], [""NF"", 23]]","[[""BEAR_CALL"", 168], [""BULL_PUT"", 88]]",,,,11.51781187099914
recent_256,2026-07-01,10330,BEAR_CALL_BNF_58200_58800_W600,BNF,BEAR_CALL,256,0.85546875,20,236,1,"[[""BNF"", 233], [""NF"", 23]]","[[""BEAR_CALL"", 168], [""BULL_PUT"", 88]]",,,,11.51781187099914
recent_256,2026-07-01,10320,BEAR_CALL_BNF_58300_58900_W600,BNF,BEAR_CALL,256,0.85546875,20,236,1,"[[""BNF"", 233], [""NF"", 23]]","[[""BEAR_CALL"", 168], [""BULL_PUT"", 88]]",,,,11.51781187099914
recent_256,2026-07-01,10310,BEAR_CALL_BNF_58300_58900_W600,BNF,BEAR_CALL,256,0.85546875,20,236,1,"[[""BNF"", 233], [""NF"", 23]]","[[""BEAR_CALL"", 168], [""BULL_PUT"", 88]]",,,,11.51781187099914
recent_256,2026-07-01,10300,BEAR_CALL_BNF_58300_58900_W600,BNF,BEAR_CALL,256,0.85546875,20,236,1,"[[""BNF"", 233], [""NF"", 23]]","[[""BEAR_CALL"", 168], [""BULL_PUT"", 88]]",,,,11.51781187099914
recent_256,2026-07-01,10290,BEAR_CALL_BNF_58300_58900_W600,BNF,BEAR_CALL,256,0.85546875,20,236,1,"[[""BNF"", 233], [""NF"", 23]]","[[""BEAR_CALL"", 168], [""BULL_PUT"", 88]]",,,,11.51781187099914
recent_256,2026-07-01,10280,BEAR_CALL_BNF_58200_58600_W400,BNF,BEAR_CALL,256,0.85546875,20,236,1,"[[""BNF"", 233], [""NF"", 23]]","[[""BEAR_CALL"", 168], [""BULL_PUT"", 88]]",,,,11.51781187099914
recent_256,2026-07-01,10270,BEAR_CALL_BNF_58200_58600_W400,BNF,BEAR_CALL,256,0.85546875,20,236,1,"[[""BNF"", 233], [""NF"", 23]]","[[""BEAR_CALL"", 168], [""BULL_PUT"", 88]]",,,,11.51781187099914
recent_256,2026-07-01,10260,BEAR_CALL_BNF_58200_58600_W400,BNF,BEAR_CALL,256,0.85546875,20,236,1,"[[""BNF"", 233], [""NF"", 23]]","[[""BEAR_CALL"", 168], [""BULL_PUT"", 88]]",,,,11.51781187099914
recent_256,2026-07-01,10250,BEAR_CALL_BNF_58200_58600_W400,BNF,BEAR_CALL,256,0.85546875,20,236,1,"[[""BNF"", 233], [""NF"", 23]]","[[""BEAR_CALL"", 168], [""BULL_PUT"", 88]]",,,,11.51781187099914
recent_256,2026-07-01,10240,BEAR_CALL_BNF_58200_58800_W600,BNF,BEAR_CALL,256,0.85546875,20,236,1,"[[""BNF"", 233], [""NF"", 23]]","[[""BEAR_CALL"", 168], [""BULL_PUT"", 88]]",,,,11.51781187099914
recent_256,2026-07-01,10230,BEAR_CALL_BNF_58300_58900_W600,BNF,BEAR_CALL,256,0.85546875,20,236,1,"[[""BNF"", 233], [""NF"", 23]]","[[""BEAR_CALL"", 168], [""BULL_PUT"", 88]]",,,,11.51781187099914
recent_256,2026-07-01,10220,BEAR_CALL_BNF_58300_58900_W600,BNF,BEAR_CALL,256,0.85546875,20,236,1,"[[""BNF"", 233], [""NF"", 23]]","[[""BEAR_CALL"", 168], [""BULL_PUT"", 88]]",,,,11.51781187099914
recent_256,2026-07-01,10210,BEAR_CALL_BNF_58400_59000_W600,BNF,BEAR_CALL,256,0.85546875,20,236,1,"[[""BNF"", 233], [""NF"", 23]]","[[""BEAR_CALL"", 168], [""BULL_PUT"", 88]]",,,,11.51781187099914
recent_256,2026-07-01,10200,BEAR_CALL_BNF_58400_59000_W600,BNF,BEAR_CALL,256,0.85546875,20,236,1,"[[""BNF"", 233], [""NF"", 23]]","[[""BEAR_CALL"", 168], [""BULL_PUT"", 88]]",,,,11.51781187099914
recent_256,2026-07-01,10190,BEAR_CALL_BNF_58400_58800_W400,BNF,BEAR_CALL,256,0.85546875,20,236,1,"[[""BNF"", 233], [""NF"", 23]]","[[""BEAR_CALL"", 168], [""BULL_PUT"", 88]]",,,,11.51781187099914
recent_256,2026-07-01,10180,BEAR_CALL_BNF_58400_58800_W400,BNF,BEAR_CALL,256,0.85546875,20,236,1,"[[""BNF"", 233], [""NF"", 23]]","[[""BEAR_CALL"", 168], [""BULL_PUT"", 88]]",,,,11.51781187099914
recent_256,2026-07-01,10170,BEAR_CALL_BNF_58300_58900_W600,BNF,BEAR_CALL,256,0.85546875,20,236,1,"[[""BNF"", 233], [""NF"", 23]]","[[""BEAR_CALL"", 168], [""BULL_PUT"", 88]]",,,,11.51781187099914
recent_256,2026-07-01,10160,BEAR_CALL_BNF_58300_58800_W500,BNF,BEAR_CALL,256,0.85546875,20,236,1,"[[""BNF"", 233], [""NF"", 23]]","[[""BEAR_CALL"", 168], [""BULL_PUT"", 88]]",,,,11.51781187099914
recent_256,2026-07-01,10150,BEAR_CALL_BNF_58400_58900_W500,BNF,BEAR_CALL,256,0.85546875,20,236,1,"[[""BNF"", 233], [""NF"", 23]]","[[""BEAR_CALL"", 168], [""BULL_PUT"", 88]]",,,,11.51781187099914
recent_256,2026-07-01,10140,BEAR_CALL_BNF_58400_59000_W600,BNF,BEAR_CALL,256,0.85546875,20,236,1,"[[""BNF"", 233], [""NF"", 23]]","[[""BEAR_CALL"", 168], [""BULL_PUT"", 88]]",,,,11.51781187099914
recent_256,2026-07-01,10130,BEAR_CALL_BNF_58400_59000_W600,BNF,BEAR_CALL,256,0.85546875,20,236,1,"[[""BNF"", 233], [""NF"", 23]]","[[""BEAR_CALL"", 168], [""BULL_PUT"", 88]]",,,,11.51781187099914
recent_256,2026-07-01,10120,BEAR_CALL_BNF_58500_59000_W500,BNF,BEAR_CALL,256,0.85546875,20,236,1,"[[""BNF"", 233], [""NF"", 23]]","[[""BEAR_CALL"", 168], [""BULL_PUT"", 88]]",,,,11.51781187099914
