snapshot_id,day,menu_size_real,context_rows,context_win_rate_pnl_positive,model_pick_id,model_pick_role,model_pick_strategy,model_predicted_pnl,model_pick_pnl,brain_primary_id,brain_primary_strategy,brain_primary_pnl,menu_avg_pnl_including_no_trade,oracle_pick_id,oracle_pick_strategy,oracle_pnl_including_no_trade,latency_sec
473,2026-06-04,5,256,0.6171875,BULL_PUT_BNF_54000_53500_W500,secondary,BULL_PUT,630.413818359375,-133.5,BULL_PUT_BNF_54000_53600_W400,BULL_PUT,-165.0,-120.0,__NO_TRADE__,NO_TRADE,0.0,12.96765551599674
474,2026-06-04,5,256,0.6171875,BULL_PUT_BNF_54000_53400_W600,secondary,BULL_PUT,677.8305053710938,-189.0,BULL_PUT_BNF_54000_53600_W400,BULL_PUT,-172.5,-148.75,__NO_TRADE__,NO_TRADE,0.0,12.96765551599674
476,2026-06-04,5,256,0.6171875,BULL_PUT_BNF_54000_53500_W500,secondary,BULL_PUT,671.3078002929688,31.5,BULL_PUT_BNF_54000_53600_W400,BULL_PUT,33.0,78.75,BULL_PUT_BNF_54000_53200_W800,BULL_PUT,229.5,12.96765551599674
478,2026-06-04,5,256,0.6171875,BULL_PUT_BNF_54000_53500_W500,secondary,BULL_PUT,617.4457397460938,-1.5,BULL_PUT_BNF_54000_53600_W400,BULL_PUT,-54.0,15.75,BULL_PUT_BNF_54000_53200_W800,BULL_PUT,103.5,12.96765551599674
479,2026-06-04,5,256,0.6171875,BULL_PUT_BNF_54000_53500_W500,secondary,BULL_PUT,599.7108154296875,-21.0,BULL_PUT_BNF_54000_53600_W400,BULL_PUT,-66.0,-5.5,BULL_PUT_BNF_54000_53200_W800,BULL_PUT,81.0,12.96765551599674
480,2026-06-04,5,256,0.6171875,BULL_PUT_BNF_54000_53500_W500,secondary,BULL_PUT,592.5540771484375,-58.5,BULL_PUT_BNF_54000_53600_W400,BULL_PUT,-82.5,-41.5,BULL_PUT_BNF_54000_53200_W800,BULL_PUT,21.0,12.96765551599674
481,2026-06-04,5,256,0.6171875,BULL_PUT_BNF_54000_53500_W500,secondary,BULL_PUT,565.9530029296875,-91.5,BULL_PUT_BNF_54000_53600_W400,BULL_PUT,-112.5,-101.75,__NO_TRADE__,NO_TRADE,0.0,12.96765551599674
497,2026-06-05,5,256,0.5625,BEAR_PUT_NF_23400_23500_W100,secondary,BEAR_PUT,66.8560562133789,848.25,BEAR_PUT_BNF_53900_54700_W800,BEAR_PUT,625.5,760.5833333333334,BEAR_PUT_NF_23300_23500_W200,BEAR_PUT,1485.25,12.068611869995948
498,2026-06-05,6,256,0.5625,BEAR_PUT_NF_23350_23450_W100,secondary,BEAR_PUT,-1.1532821655273438,650.0,BEAR_PUT_BNF_53800_54600_W800,BEAR_PUT,300.0,335.64285714285717,BEAR_PUT_NF_23300_23450_W150,BEAR_PUT,916.5,12.068611869995948
499,2026-06-05,6,256,0.5625,BEAR_PUT_BNF_54000_54500_W500,secondary,BEAR_PUT,-36.61972427368164,22.5,BEAR_PUT_NF_23200_23450_W250,BEAR_PUT,594.75,318.92857142857144,BEAR_PUT_NF_23200_23450_W250,BEAR_PUT,594.75,12.068611869995948
500,2026-06-05,2,256,0.5625,__NO_TRADE__,synthetic_no_trade,NO_TRADE,-105.16828918457031,0.0,BEAR_PUT_NF_23200_23350_W150,BEAR_PUT,-438.75,-227.5,__NO_TRADE__,NO_TRADE,0.0,12.068611869995948
501,2026-06-05,1,256,0.5625,__NO_TRADE__,synthetic_no_trade,NO_TRADE,-27.992042541503906,0.0,BEAR_PUT_BNF_53300_54300_W1000,BEAR_PUT,-1753.5,-876.75,__NO_TRADE__,NO_TRADE,0.0,12.068611869995948
502,2026-06-05,3,256,0.5625,__NO_TRADE__,synthetic_no_trade,NO_TRADE,-26.767921447753906,0.0,BEAR_PUT_BNF_53600_54400_W800,BEAR_PUT,-583.5,-491.1875,__NO_TRADE__,NO_TRADE,0.0,12.068611869995948
503,2026-06-05,4,256,0.5625,__NO_TRADE__,synthetic_no_trade,NO_TRADE,-139.9987335205078,0.0,BEAR_PUT_NF_23150_23400_W250,BEAR_PUT,-744.25,-447.25,__NO_TRADE__,NO_TRADE,0.0,12.068611869995948
504,2026-06-05,2,256,0.5625,__NO_TRADE__,synthetic_no_trade,NO_TRADE,-31.316932678222656,0.0,BEAR_PUT_BNF_53700_54500_W800,BEAR_PUT,-396.0,-122.25,BEAR_PUT_NF_23250_23400_W150,BEAR_PUT,29.25,12.068611869995948
505,2026-06-05,7,256,0.5625,BEAR_PUT_NF_23400_23500_W100,secondary,BEAR_PUT,50.760650634765625,763.75,BEAR_PUT_NF_23250_23500_W250,BEAR_PUT,1488.5,757.1875,BEAR_PUT_NF_23250_23500_W250,BEAR_PUT,1488.5,12.068611869995948
506,2026-06-05,6,256,0.5625,BEAR_PUT_BNF_54400_54800_W400,secondary,BEAR_PUT,-13.332172393798828,435.0,BEAR_PUT_BNF_54000_54800_W800,BEAR_PUT,960.0,597.0357142857143,BEAR_PUT_BNF_54000_54800_W800,BEAR_PUT,960.0,12.068611869995948
507,2026-06-05,6,256,0.5625,BEAR_PUT_BNF_54300_54700_W400,secondary,BEAR_PUT,-16.909957885742188,502.5,BEAR_PUT_NF_23250_23450_W200,BEAR_PUT,919.75,549.7857142857143,BEAR_PUT_NF_23250_23450_W200,BEAR_PUT,919.75,12.068611869995948
508,2026-06-05,4,256,0.5625,__NO_TRADE__,synthetic_no_trade,NO_TRADE,-30.090377807617188,0.0,BEAR_PUT_BNF_53800_54600_W800,BEAR_PUT,115.5,34.7,BEAR_PUT_BNF_53800_54600_W800,BEAR_PUT,115.5,12.068611869995948
509,2026-06-05,8,256,0.5625,BEAR_PUT_BNF_54200_54600_W400,secondary,BEAR_PUT,-23.850582122802734,162.0,BEAR_PUT_NF_23200_23450_W250,BEAR_PUT,516.75,293.80555555555554,BEAR_PUT_NF_23200_23450_W250,BEAR_PUT,516.75,12.068611869995948
510,2026-06-05,5,256,0.5625,BEAR_PUT_BNF_54200_54600_W400,secondary,BEAR_PUT,-15.417884826660156,51.0,BEAR_PUT_BNF_53800_54600_W800,BEAR_PUT,277.5,147.33333333333334,BEAR_PUT_BNF_53800_54600_W800,BEAR_PUT,277.5,12.068611869995948
511,2026-06-05,2,256,0.5625,__NO_TRADE__,synthetic_no_trade,NO_TRADE,-78.0561294555664,0.0,BEAR_PUT_NF_23250_23400_W150,BEAR_PUT,117.0,84.5,BEAR_PUT_NF_23300_23400_W100,BEAR_PUT,136.5,12.068611869995948
512,2026-06-05,4,256,0.5625,__NO_TRADE__,synthetic_no_trade,NO_TRADE,-35.423011779785156,0.0,BEAR_PUT_BNF_53800_54600_W800,BEAR_PUT,120.0,57.65,BEAR_PUT_BNF_53800_54600_W800,BEAR_PUT,120.0,12.068611869995948
523,2026-06-05,3,256,0.5625,__NO_TRADE__,synthetic_no_trade,NO_TRADE,-33.10354232788086,0.0,BEAR_PUT_BNF_53500_54500_W1000,BEAR_PUT,-381.0,-290.625,__NO_TRADE__,NO_TRADE,0.0,12.068611869995948
534,2026-06-05,1,256,0.5625,__NO_TRADE__,synthetic_no_trade,NO_TRADE,-11.509223937988281,0.0,BEAR_PUT_BNF_53200_54200_W1000,BEAR_PUT,-1585.5,-792.75,__NO_TRADE__,NO_TRADE,0.0,12.068611869995948
535,2026-06-05,1,256,0.5625,__NO_TRADE__,synthetic_no_trade,NO_TRADE,-201.69869995117188,0.0,BEAR_PUT_NF_23100_23300_W200,BEAR_PUT,-1742.0,-871.0,__NO_TRADE__,NO_TRADE,0.0,12.068611869995948
542,2026-06-05,5,256,0.5625,BULL_PUT_BNF_54000_53400_W600,secondary,BULL_PUT,219.96829223632812,714.0,BULL_PUT_BNF_54000_53600_W400,BULL_PUT,490.5,602.75,BULL_PUT_BNF_54000_53000_W1000,BULL_PUT,1104.0,12.068611869995948
543,2026-06-05,4,256,0.5625,__NO_TRADE__,synthetic_no_trade,NO_TRADE,-33.954368591308594,0.0,BEAR_PUT_BNF_53400_54400_W1000,BEAR_PUT,-757.5,-492.15,__NO_TRADE__,NO_TRADE,0.0,12.068611869995948
544,2026-06-05,4,256,0.5625,__NO_TRADE__,synthetic_no_trade,NO_TRADE,-27.928817749023438,0.0,BEAR_PUT_BNF_53500_54300_W800,BEAR_PUT,-885.0,-596.9,__NO_TRADE__,NO_TRADE,0.0,12.068611869995948
545,2026-06-05,2,256,0.5625,__NO_TRADE__,synthetic_no_trade,NO_TRADE,-155.44300842285156,0.0,BEAR_PUT_NF_23150_23350_W200,BEAR_PUT,-1049.75,-620.75,__NO_TRADE__,NO_TRADE,0.0,12.068611869995948
546,2026-06-05,2,256,0.5625,__NO_TRADE__,synthetic_no_trade,NO_TRADE,-45.44002914428711,0.0,BEAR_PUT_BNF_53900_54500_W600,BEAR_PUT,18.0,74.25,BEAR_PUT_NF_23300_23400_W100,BEAR_PUT,204.75,12.068611869995948
547,2026-06-05,6,256,0.5625,BEAR_PUT_BNF_53700_54500_W800,secondary,BEAR_PUT,-88.71232604980469,-457.5,BEAR_PUT_NF_23150_23400_W250,BEAR_PUT,-146.25,-114.10714285714286,BEAR_PUT_NF_23250_23350_W100,BEAR_PUT,3.25,12.068611869995948
548,2026-06-05,1,256,0.5625,__NO_TRADE__,synthetic_no_trade,NO_TRADE,-32.48870086669922,0.0,BEAR_PUT_BNF_53700_54500_W800,BEAR_PUT,-418.5,-209.25,__NO_TRADE__,NO_TRADE,0.0,12.068611869995948
549,2026-06-05,3,256,0.5625,__NO_TRADE__,synthetic_no_trade,NO_TRADE,-168.65151977539062,0.0,BEAR_PUT_NF_23150_23350_W200,BEAR_PUT,-718.25,-422.5,__NO_TRADE__,NO_TRADE,0.0,12.068611869995948
550,2026-06-05,2,256,0.5625,__NO_TRADE__,synthetic_no_trade,NO_TRADE,-31.91968536376953,0.0,BEAR_PUT_BNF_53700_54500_W800,BEAR_PUT,-334.5,-157.0,__NO_TRADE__,NO_TRADE,0.0,12.068611869995948
551,2026-06-05,2,256,0.5625,__NO_TRADE__,synthetic_no_trade,NO_TRADE,-37.57270050048828,0.0,BEAR_PUT_BNF_53700_54500_W800,BEAR_PUT,-409.5,-195.0,__NO_TRADE__,NO_TRADE,0.0,12.068611869995948
554,2026-06-05,4,256,0.5625,BEAR_PUT_BNF_54200_54500_W300,secondary,BEAR_PUT,-12.00008773803711,-124.5,BEAR_PUT_BNF_53700_54500_W800,BEAR_PUT,-141.0,-68.7,BEAR_PUT_BNF_53900_54500_W600,BEAR_PUT,13.5,12.068611869995948
578,2026-06-08,14,256,0.6328125,__NO_TRADE__,synthetic_no_trade,NO_TRADE,-326.8104248046875,0.0,BEAR_PUT_NF_22950_23200_W250,BEAR_PUT,848.25,646.8666666666667,BEAR_CALL_NF_23350_23750_W400,BEAR_CALL,1703.0,14.1513686410035
612,2026-06-08,14,256,0.6328125,BULL_PUT_NF_23000_22600_W400,secondary,BULL_PUT,1459.0416259765625,104.0,BEAR_CALL_NF_23300_23450_W150,BEAR_CALL,490.75,396.71666666666664,BEAR_CALL_NF_23300_23700_W400,BEAR_CALL,864.5,14.1513686410035
613,2026-06-08,18,256,0.6328125,BULL_PUT_NF_23000_22750_W250,secondary,BULL_PUT,1279.828369140625,-110.5,BEAR_CALL_NF_23300_23450_W150,BEAR_CALL,578.5,336.1578947368421,BEAR_CALL_NF_23300_23700_W400,BEAR_CALL,975.0,14.1513686410035
614,2026-06-08,17,256,0.6328125,BULL_PUT_NF_23000_22600_W400,secondary,BULL_PUT,1404.419189453125,13.0,BEAR_CALL_NF_23300_23450_W150,BEAR_CALL,461.5,284.9166666666667,BEAR_CALL_NF_23300_23700_W400,BEAR_CALL,796.25,14.1513686410035
615,2026-06-08,16,256,0.6328125,BULL_PUT_NF_23000_22600_W400,secondary,BULL_PUT,1486.4879150390625,100.75,BEAR_CALL_NF_23300_23450_W150,BEAR_CALL,406.25,273.19117647058823,BEAR_CALL_NF_23300_23700_W400,BEAR_CALL,721.5,14.1513686410035
616,2026-06-08,18,256,0.6328125,BULL_PUT_NF_23000_22750_W250,secondary,BULL_PUT,1297.3070068359375,-81.25,BEAR_CALL_NF_23350_23500_W150,BEAR_CALL,412.75,287.0,BEAR_CALL_NF_23300_23700_W400,BEAR_CALL,806.0,14.1513686410035
617,2026-06-08,13,256,0.6328125,BULL_PUT_NF_23000_22600_W400,secondary,BULL_PUT,1389.9783935546875,-9.75,BEAR_CALL_NF_23300_23450_W150,BEAR_CALL,438.75,309.2142857142857,BEAR_CALL_NF_23300_23700_W400,BEAR_CALL,744.25,14.1513686410035
618,2026-06-08,12,256,0.6328125,BULL_PUT_NF_23050_22650_W400,secondary,BULL_PUT,1356.621337890625,-903.5,BEAR_CALL_NF_23350_23500_W150,BEAR_CALL,607.75,-155.0,BEAR_CALL_NF_23350_23650_W300,BEAR_CALL,880.75,14.1513686410035
619,2026-06-08,18,256,0.6328125,BULL_PUT_NF_23050_22650_W400,secondary,BULL_PUT,1437.5078125,-767.0,BEAR_CALL_NF_23350_23500_W150,BEAR_CALL,591.5,-185.1578947368421,BEAR_CALL_NF_23350_23650_W300,BEAR_CALL,861.25,14.1513686410035
620,2026-06-08,13,256,0.6328125,BULL_PUT_NF_23050_22650_W400,secondary,BULL_PUT,1531.848876953125,-601.25,BULL_PUT_NF_23000_22850_W150,BULL_PUT,-234.0,-102.375,BEAR_CALL_NF_23350_23650_W300,BEAR_CALL,646.75,14.1513686410035
621,2026-06-08,13,256,0.6328125,BULL_PUT_NF_23000_22750_W250,secondary,BULL_PUT,1147.7802734375,-409.5,BEAR_CALL_NF_23300_23450_W150,BEAR_CALL,591.5,331.5,BEAR_CALL_NF_23300_23700_W400,BEAR_CALL,916.5,14.1513686410035
622,2026-06-08,16,256,0.6328125,BULL_PUT_NF_22950_22700_W250,secondary,BULL_PUT,1387.397705078125,253.5,BEAR_CALL_NF_23250_23400_W150,BEAR_CALL,-204.75,-114.23529411764706,BULL_PUT_NF_22950_22650_W300,BULL_PUT,263.25,14.1513686410035
623,2026-06-08,11,256,0.6328125,BULL_PUT_NF_23000_22600_W400,secondary,BULL_PUT,1556.911865234375,58.5,BEAR_CALL_NF_23300_23450_W150,BEAR_CALL,-19.5,24.104166666666668,BULL_PUT_NF_23000_22750_W250,BULL_PUT,71.5,14.1513686410035
624,2026-06-08,12,256,0.6328125,BULL_PUT_NF_23000_22600_W400,secondary,BULL_PUT,1502.0439453125,0.0,BEAR_CALL_NF_23300_23450_W150,BEAR_CALL,-13.0,0.5,BULL_PUT_NF_23000_22850_W150,BULL_PUT,22.75,14.1513686410035
625,2026-06-08,16,256,0.6328125,BULL_PUT_NF_23000_22600_W400,secondary,BULL_PUT,1599.077880859375,84.5,BEAR_CALL_NF_23250_23400_W150,BEAR_CALL,-81.25,-11.470588235294118,BULL_PUT_NF_23000_22600_W400,BULL_PUT,84.5,14.1513686410035
626,2026-06-08,10,256,0.6328125,__NO_TRADE__,synthetic_no_trade,NO_TRADE,-318.02984619140625,0.0,BEAR_PUT_NF_22950_23100_W150,BEAR_PUT,-240.5,-299.5681818181818,__NO_TRADE__,NO_TRADE,0.0,14.1513686410035
654,2026-06-09,2,256,0.6328125,BEAR_PUT_BNF_53700_54500_W800,secondary,BEAR_PUT,-22.446449279785156,-2536.5,BEAR_PUT_BNF_53500_54500_W1000,BEAR_PUT,-3130.5,-1889.0,__NO_TRADE__,NO_TRADE,0.0,11.108063953994133
655,2026-06-09,2,256,0.6328125,BEAR_PUT_BNF_53800_54600_W800,secondary,BEAR_PUT,-3.592254638671875,-2521.5,BEAR_PUT_BNF_53600_54600_W1000,BEAR_PUT,-2985.0,-1835.5,__NO_TRADE__,NO_TRADE,0.0,11.108063953994133
656,2026-06-09,2,256,0.6328125,BEAR_PUT_BNF_53800_54600_W800,secondary,BEAR_PUT,-7.341529846191406,-2370.0,BEAR_PUT_BNF_53600_54600_W1000,BEAR_PUT,-2817.0,-1729.0,__NO_TRADE__,NO_TRADE,0.0,11.108063953994133
659,2026-06-09,5,256,0.6328125,BEAR_PUT_NF_23100_23200_W100,secondary,BEAR_PUT,146.76463317871094,-2411.5,BEAR_PUT_NF_23000_23200_W200,BEAR_PUT,-3103.75,-2062.75,__NO_TRADE__,NO_TRADE,0.0,11.108063953994133
660,2026-06-09,4,256,0.6328125,BEAR_PUT_NF_23100_23200_W100,secondary,BEAR_PUT,186.98165893554688,-2574.0,BEAR_PUT_NF_23050_23200_W150,BEAR_PUT,-3100.5,-1912.2,__NO_TRADE__,NO_TRADE,0.0,11.108063953994133
661,2026-06-09,5,256,0.6328125,BULL_PUT_BNF_54500_54100_W400,primary,BULL_PUT,0.8042469024658203,780.0,BULL_PUT_BNF_54500_54100_W400,BULL_PUT,780.0,1043.5,BULL_PUT_BNF_54500_53500_W1000,BULL_PUT,1911.0,11.108063953994133
662,2026-06-09,4,256,0.6328125,BEAR_PUT_BNF_54200_54800_W600,secondary,BEAR_PUT,176.99685668945312,-1191.0,BEAR_PUT_NF_23100_23200_W100,BEAR_PUT,-2297.75,-1358.05,__NO_TRADE__,NO_TRADE,0.0,11.108063953994133
663,2026-06-09,4,256,0.6328125,BEAR_PUT_NF_23100_23200_W100,secondary,BEAR_PUT,186.12411499023438,-2466.75,BEAR_PUT_NF_23050_23200_W150,BEAR_PUT,-2951.0,-1809.55,__NO_TRADE__,NO_TRADE,0.0,11.108063953994133
664,2026-06-09,10,256,0.6328125,BEAR_CALL_BNF_55300_56300_W1000,secondary,BEAR_CALL,321.04888916015625,-2002.5,BEAR_CALL_BNF_55300_55800_W500,BEAR_CALL,-1081.5,-164.3181818181818,BULL_PUT_BNF_54500_53500_W1000,BULL_PUT,1551.0,11.108063953994133
665,2026-06-09,5,256,0.6328125,__NO_TRADE__,synthetic_no_trade,NO_TRADE,-97.59580993652344,0.0,BULL_PUT_BNF_54500_54100_W400,BULL_PUT,585.0,762.75,BULL_PUT_BNF_54500_53500_W1000,BULL_PUT,1432.5,11.108063953994133
666,2026-06-09,5,256,0.6328125,BULL_PUT_BNF_54500_54100_W400,primary,BULL_PUT,-46.756710052490234,555.0,BULL_PUT_BNF_54500_54100_W400,BULL_PUT,555.0,749.5,BULL_PUT_BNF_54500_53500_W1000,BULL_PUT,1413.0,11.108063953994133
667,2026-06-09,5,256,0.6328125,BULL_PUT_BNF_54500_54100_W400,primary,BULL_PUT,-33.76094436645508,529.5,BULL_PUT_BNF_54500_54100_W400,BULL_PUT,529.5,703.75,BULL_PUT_BNF_54500_53500_W1000,BULL_PUT,1332.0,11.108063953994133
668,2026-06-09,6,256,0.6328125,BEAR_PUT_BNF_54400_55000_W600,secondary,BEAR_PUT,192.11767578125,-843.0,BEAR_PUT_BNF_54000_55000_W1000,BEAR_PUT,-1198.5,-694.5,__NO_TRADE__,NO_TRADE,0.0,11.108063953994133
670,2026-06-09,5,256,0.6328125,BULL_PUT_BNF_54500_54100_W400,primary,BULL_PUT,17.504989624023438,469.5,BULL_PUT_BNF_54500_54100_W400,BULL_PUT,469.5,625.0,BULL_PUT_BNF_54500_53500_W1000,BULL_PUT,1177.5,11.108063953994133
673,2026-06-09,5,256,0.6328125,BULL_PUT_BNF_54500_54100_W400,primary,BULL_PUT,-16.740859985351562,490.5,BULL_PUT_BNF_54500_54100_W400,BULL_PUT,490.5,647.25,BULL_PUT_BNF_54500_53500_W1000,BULL_PUT,1264.5,11.108063953994133
685,2026-06-09,5,256,0.6328125,BULL_PUT_BNF_54600_54200_W400,primary,BULL_PUT,5.611328125,274.5,BULL_PUT_BNF_54600_54200_W400,BULL_PUT,274.5,323.5,BULL_PUT_BNF_54600_53600_W1000,BULL_PUT,577.5,11.108063953994133
876,2026-06-12,6,256,0.62890625,BEAR_PUT_BNF_55300_55900_W600,secondary,BEAR_PUT,233.57989501953125,-3013.5,BEAR_PUT_NF_23150_23350_W200,BEAR_PUT,-2964.0,-2667.3214285714284,__NO_TRADE__,NO_TRADE,0.0,9.526985048003553
877,2026-06-12,6,256,0.62890625,BEAR_PUT_BNF_55300_55900_W600,secondary,BEAR_PUT,230.12547302246094,-3096.0,BEAR_PUT_NF_23150_23350_W200,BEAR_PUT,-3006.25,-2728.535714285714,__NO_TRADE__,NO_TRADE,0.0,9.526985048003553
928,2026-06-12,5,256,0.62890625,BEAR_CALL_NF_23750_23950_W200,secondary,BEAR_CALL,210.6381378173828,-474.5,BULL_PUT_NF_23450_23300_W150,BULL_PUT,458.25,167.375,BULL_PUT_NF_23450_23200_W250,BULL_PUT,708.5,9.526985048003553
1000,2026-06-15,5,256,0.625,BEAR_CALL_NF_24000_24200_W200,secondary,BEAR_CALL,207.5302276611328,731.25,BEAR_CALL_NF_24000_24150_W150,BEAR_CALL,604.5,335.8333333333333,BEAR_CALL_NF_24000_24200_W200,BEAR_CALL,731.25,10.872669787000632
1001,2026-06-15,5,256,0.625,BULL_PUT_NF_23750_23600_W150,secondary,BULL_PUT,148.51083374023438,-513.5,BEAR_CALL_NF_24050_24200_W150,BEAR_CALL,679.25,217.75,BEAR_CALL_NF_24050_24300_W250,BEAR_CALL,903.5,10.872669787000632
1002,2026-06-15,5,256,0.625,BULL_PUT_NF_23750_23600_W150,secondary,BULL_PUT,147.15591430664062,-529.75,BEAR_CALL_NF_24050_24200_W150,BEAR_CALL,533.0,141.375,BEAR_CALL_NF_24050_24300_W250,BEAR_CALL,763.75,10.872669787000632
1003,2026-06-15,5,256,0.625,BULL_PUT_NF_23800_23650_W150,secondary,BULL_PUT,168.7736358642578,-747.5,BEAR_CALL_NF_24050_24200_W150,BEAR_CALL,676.0,-82.875,BEAR_CALL_NF_24050_24250_W200,BEAR_CALL,802.75,10.872669787000632
1004,2026-06-15,5,256,0.625,BULL_PUT_NF_23800_23650_W150,secondary,BULL_PUT,166.7911376953125,-731.25,BEAR_CALL_NF_24050_24200_W150,BEAR_CALL,679.25,-89.91666666666667,BEAR_CALL_NF_24050_24250_W200,BEAR_CALL,796.25,10.872669787000632
1005,2026-06-15,5,256,0.625,BEAR_CALL_NF_24050_24250_W200,secondary,BEAR_CALL,170.09408569335938,1085.5,BEAR_CALL_NF_24050_24200_W150,BEAR_CALL,906.75,410.0416666666667,BEAR_CALL_NF_24050_24250_W200,BEAR_CALL,1085.5,10.872669787000632
1006,2026-06-15,5,256,0.625,BULL_PUT_NF_23800_23600_W200,secondary,BULL_PUT,143.08958435058594,-1160.25,BULL_PUT_NF_23800_23650_W150,BULL_PUT,-958.75,14.625,BEAR_CALL_NF_24050_24200_W150,BEAR_CALL,822.25,10.872669787000632
1007,2026-06-15,5,256,0.625,BULL_PUT_NF_23800_23650_W150,secondary,BULL_PUT,166.7684326171875,-874.25,BULL_PUT_NF_23750_23600_W150,BULL_PUT,-702.0,-179.83333333333334,BEAR_CALL_NF_24050_24250_W200,BEAR_CALL,848.25,10.872669787000632
1008,2026-06-15,5,256,0.625,BULL_PUT_NF_23800_23650_W150,secondary,BULL_PUT,166.83322143554688,-864.5,BULL_PUT_NF_23750_23600_W150,BULL_PUT,-715.0,-196.08333333333334,BEAR_CALL_NF_24050_24250_W200,BEAR_CALL,793.0,10.872669787000632
1009,2026-06-15,5,256,0.625,BULL_PUT_NF_23750_23550_W200,secondary,BULL_PUT,134.2484130859375,-503.75,BULL_PUT_NF_23750_23600_W150,BULL_PUT,-448.5,35.208333333333336,BEAR_CALL_NF_24050_24300_W250,BEAR_CALL,445.25,10.872669787000632
1010,2026-06-15,5,256,0.625,BULL_PUT_NF_23750_23550_W200,secondary,BULL_PUT,137.17849731445312,-455.0,BULL_PUT_NF_23750_23600_W150,BULL_PUT,-409.5,18.958333333333332,BEAR_CALL_NF_24050_24300_W250,BEAR_CALL,373.75,10.872669787000632
1011,2026-06-15,5,256,0.625,BEAR_CALL_NF_24000_24250_W250,secondary,BEAR_CALL,165.98182678222656,351.0,BEAR_CALL_NF_24000_24150_W150,BEAR_CALL,266.5,28.166666666666668,BEAR_CALL_NF_24000_24250_W250,BEAR_CALL,351.0,10.872669787000632
1012,2026-06-15,5,256,0.625,BULL_PUT_NF_23700_23550_W150,secondary,BULL_PUT,143.65771484375,-87.75,BEAR_CALL_NF_24000_24150_W150,BEAR_CALL,52.0,17.333333333333332,BEAR_CALL_NF_24000_24200_W200,BEAR_CALL,55.25,10.872669787000632
1013,2026-06-15,5,256,0.625,BULL_PUT_NF_23700_23550_W150,secondary,BULL_PUT,150.3914794921875,9.75,BEAR_CALL_NF_24000_24150_W150,BEAR_CALL,-9.75,-1.625,BULL_PUT_NF_23700_23550_W150,BULL_PUT,9.75,10.872669787000632
1014,2026-06-15,5,256,0.625,BEAR_CALL_NF_24000_24250_W250,secondary,BEAR_CALL,176.28700256347656,386.75,BEAR_CALL_NF_24000_24150_W150,BEAR_CALL,217.75,4.333333333333333,BEAR_CALL_NF_24000_24250_W250,BEAR_CALL,386.75,10.872669787000632
1015,2026-06-15,4,256,0.625,BEAR_CALL_NF_24000_24250_W250,secondary,BEAR_CALL,156.91993713378906,188.5,BEAR_CALL_NF_24000_24150_W150,BEAR_CALL,91.0,139.75,BEAR_CALL_NF_24000_24300_W300,BEAR_CALL,247.0,10.872669787000632
938,2026-06-15,7,256,0.625,BEAR_PUT_BNF_57000_57600_W600,secondary,BEAR_PUT,204.7370147705078,1033.5,BEAR_CALL_NF_24100_24250_W150,BEAR_CALL,838.5,933.6875,BEAR_PUT_BNF_56600_57600_W1000,BEAR_PUT,1723.5,10.872669787000632
939,2026-06-15,6,256,0.625,BEAR_PUT_BNF_56700_57500_W800,secondary,BEAR_PUT,149.96380615234375,828.0,BEAR_CALL_NF_24100_24250_W150,BEAR_CALL,900.25,897.5,BEAR_CALL_NF_24100_24400_W300,BEAR_CALL,1283.75,10.872669787000632
940,2026-06-15,6,256,0.625,BEAR_PUT_BNF_56700_57500_W800,secondary,BEAR_PUT,150.77471923828125,790.5,BEAR_CALL_NF_24100_24250_W150,BEAR_CALL,828.75,832.0357142857143,BEAR_CALL_NF_24100_24400_W300,BEAR_CALL,1189.5,10.872669787000632
941,2026-06-15,6,256,0.625,BEAR_PUT_BNF_56600_57400_W800,secondary,BEAR_PUT,141.12619018554688,576.0,BEAR_CALL_NF_24100_24250_W150,BEAR_CALL,819.0,734.3571428571429,BEAR_CALL_NF_24100_24400_W300,BEAR_CALL,1179.75,10.872669787000632
942,2026-06-15,7,256,0.625,BEAR_PUT_NF_23750_23950_W200,primary,BEAR_PUT,193.27108764648438,1222.0,BEAR_PUT_NF_23750_23950_W200,BEAR_PUT,1222.0,776.21875,BEAR_PUT_NF_23750_23950_W200,BEAR_PUT,1222.0,10.872669787000632
943,2026-06-15,7,256,0.625,BEAR_PUT_BNF_56800_57400_W600,secondary,BEAR_PUT,214.43963623046875,495.0,BEAR_CALL_NF_24100_24250_W150,BEAR_CALL,1027.0,872.3125,BEAR_CALL_NF_24100_24400_W300,BEAR_CALL,1465.75,10.872669787000632
1105,2026-06-17,5,256,0.55859375,BEAR_PUT_BNF_56900_57500_W600,secondary,BEAR_PUT,34.167457580566406,-642.0,BEAR_PUT_BNF_56500_57500_W1000,BEAR_PUT,-1029.0,-591.5,__NO_TRADE__,NO_TRADE,0.0,10.172287547997257
1106,2026-06-17,10,256,0.55859375,BEAR_CALL_NF_24200_24600_W400,secondary,BEAR_CALL,1015.632080078125,607.75,BEAR_PUT_NF_23800_24100_W300,BEAR_PUT,-104.0,26.931818181818183,BEAR_CALL_NF_24200_24600_W400,BEAR_CALL,607.75,10.172287547997257
